tweet,label
Nigdy juz po nigdy wiecej po Po na smietnik historii,hateful
to psy nie chodzi tylko o molestowanie oni okradali kobiety w grupach dzikusy pierd... w sylwka w środku miasta i latają sobie dalej ilu złapano 10 ? ;/,hateful
to ryży cham!!!,hateful
I może i żal  tych ludzi ale mogą mieć pretensje do siebie a przede wszystkim do Tuska oraz PO bo to oni im zrobili wodę z mózgów i pozbawili ich jakichkolwiek uczuć patriotycznych. Puki co wynocha z polskiej TV.,hateful
zbiera mi sie na wymioty jak patrze na tego gnoma,hateful
"@bachantka

Tak to ja sobie mogę myśleć o burdelu albo klubie go go. Ale o rynsztoku w który zamieniono teatr utrzymywany z podatków to już nie. To po to płacimy podatki!!! Zeby banda świń uprawiają sobie za nie swoje percepcję? ??",hateful
zamknac   te glupie dzieciaki,hateful
"Smiechu wart  jest stary satyr, który oprocz kota, niczego w zyciu się nie dorobil. Ten ignorant pcha Polske w przepasc, bo chce, żeby każdy Polak miał tyle co on, czyli NIC.!!!!!!",hateful
jajoglowy opisywaczu rzeczywistosci tak jak przystalo na tych od PO-popaprancow jasnowidzow od klamstw i obludy PiS zrobil wiecej dla narodu i popaprawy jego bytu wiecej przez 100 dni niz ludzie ktorzy od 25 lat siedza przyspawani do stolkow tworzacych panstwo Polskie na emigracji a ostatnie 8 lat rzadow PO-popaprancow to apogeum zrobienia z Polakow ludzi drugiej kategorii narodzie pod rzadami PO byliscie tylko miesem armatnim dla prywatnych interesow rzadzacych,hateful
tak ten pajac pracuje,hateful
brednie chorej glowy.,hateful
Japie... Ale z was PO-wcy kurw.. Jak by nikt nie mógł mieć humoru minęło  dopiero kilka miesięcy a wy płaczecie gorzej jak  dzieci co nie dostali komunijnego zegarka gdzie do komunii jeszcze dobre 2 lata zwróćcie uwagę co PO zgotowało Polsce i Polakom ten syf najpierw trzeba oczyścić a wy nie dajecie nawet czasu na to wszystko chcecie na juz i teraz a może tak dajcie im szanse działać  bo sami nic nie robiliście jak PO likwidowało nasze chuty lasy itp. Ja chce dać szansę chociaż tez nie bylem przekonany co do PISU więc trochę Cierpliwości,hateful
"....blitzkrieg na media. I nocne maratony parlamentarne, w których nie ma dyskusji i ekspertyz - pisze Wiesław Dębski..... Nie zapomnimy wam sprzedajne psy nieudanego skoku na lasy panstwowe i to nocnego!",hateful
"Dębski ..dobra *ciemny lud* to my a pan to kto????????
Jaka to znów nowa kategoria obywateli,która ujawniła sie w Polsce?????
Będzie pan łaskaw nas poinformować?????
Bo mnie się wydaje ,że jesteś człowieku zwyczajnym SZKODNIKIEM",hateful
Ten to dopiero jest chory na leb!,hateful
"Gdyby wyborcy Pisu potrafili się gramatycznie wyrażać,nie głosowali by na Pis.",hateful
Nie chciała skorzystać z rekolekcji padre maybacha i legitymizować moherowe pismactwo. Szacun !,hateful
Ciebie też oderwali od koryta że tak kwiczysz ?,hateful
A mówią ci coś jakieś nazwiska oprócz kaczyński?.Przecież wy jesteście pisowskimi analfabetami,hateful
Dębski a co to z Łgarz  z rodziny volksdeutschy czy NKWdzistów,hateful
"schulz  nieuku nie  dorosles do tej funkcji,masz skonczone tylko gimnazjuma rozum jak gering napelniony nienawiscia do Polski  ztakiej Uni najlepiej sie wypisac jak najszybciej  uni ktora rzadza  niemcy",hateful
szkoda że nie pękł.,hateful
PROFESOR GLINA NA ŚMIETNIK !,hateful
Przecież ten burak nawet śmiać się niepotrafi. Stuczny kaczor.,hateful
"Ryży kaszub nadal szczuje na Polaków i Polskę! Co za podły zdrajca i sprzedawczyk Polaków! A pigi na bank mu towarzyszy! Za koryto wszystko!
Czas to tałatajstwo postawić w stan oskarżenia!",hateful
"Będzie jeszcze płakał ......Kutafon 
Szczypińska napisała że zrobi 69",hateful
Grozi nam tez katolizacja!!!! Panstwo nie powinno popierac zadnych religijnych kitów i mitów.,hateful
"Erd  !    Antypolskie szumowiny to miedzy innymi Pawłowicz i Jackowski , którzy szkalują Polskę
w Kurierze Chicago z dnia 5 - 9 stycznia 2015 r.  swoimi artykułami . To jest obecny Rząd
Pis-u  WSTYD !",hateful
sam z siebie bo zamiast słuchac zajmuje sie gupotami jeden spi  druga je trzeci w nosie dlubie i mają kabaret,hateful
Zdziecinniały b......,hateful
Napewno podziękuja im emeryci i renciści za ŚMIESZNE podwyżki. Od 50 zł dla najbiedniejszych do 400 JEDNORAZOWO NA ROK Brawo co za idiota to wyliczył. A oni pensję będą mieć bez żadnej kontroli.,hateful
Natychmiast do lekarza udaj sie. Z Twoim umyslem wyrazne klopoty.,hateful
"Głupi ludzie jesteście, że wierzycie tej dyktatorskiej zarazie jaką jest PiS. Zamiast wprowadzać udogodnienia dla obywateli oni wprowadzają kolejne opłaty i podatki, na których stracimy my wszyscy. Ponadto zauważcie, że odkąd Kurski jest prezesem to rozmowa po wiadomościach nie może się odbyć bez udziału kogoś z PiS. I to ma być odpolityczniona i rzetelna telewizja? To jest już telewizja partyjna i powrót do PRL, gdzie TVP będzie musiało siać propagandę polityczną partii rządzącej. Lecz wam barany idące na rzeź taki sposób postępowania się widocznie podoba. Zobaczymy co powiedzie jak za ten chłam każdy będzie musiał płacić abonament w postaci podatku, bo takowy PiS szykuje.",hateful
"tw bolek ty sb-ecki śmieciu zdradziłes klase robotnicza sprzedałeś żydom i innym kanciarzom, na pohybel ci",hateful
"mnie się nikt nie pytał,puste pisowe łby w tym kraju będzie gorzej jak za komuny",hateful
A MOŻE JEST W CIĄŻY POZAMACICZNEJ POPRZEZ INVITRO,hateful
"Najwyższy czas był na Nią !!! Jak dla mnie i tak za późno o 10 lat!!! Mierną dziennikarzyną , zakłamaną była!!!!",hateful
Żenuła. Weź im wyliż.,hateful
Pisiory je......ne!!!,hateful
Polska stała się niewolnikiem i bazą usraela i służy jako kundelek obszczekujący wrogów jankesów,hateful
zobaczył jakie czubki na nich glosowali,hateful
"A ja wiem co go wprawia w tak dobry nastrój i z  czego tak się śmieje.Z głupiego polskiego narodu,że dał mu nieograniczoną władzę.Szczerze nie dziwię się mu ,że tak gardzi tym narodem.",hateful
"przez takie działania dojdzie w Polsce do rewolty,Proszę zwrócić uwagę,że w zadnym proteście nie uczestnicza górnicy,hutnicy,stoczniowcy,chemicy,pielegniarki i dziesiatki podobnych profesji-które swoja praca przyczyniaja sie do  dobrobytu ojczyzny-a pyszczą tylko ci,którzy są beneficjentami tych cięko pracujacych.Może się zdarzyć,że jeśli  nie uspokoi  PO,Nowoczesna i różne inne KOD-y smrody swoich krzykaczy-to poleje sie krew.A tego chyba nawet Tusk by nie chciał?Chyba,że Kurski miał racje,że to wnuk dziadka z wermachtu...........................i mści sie za przegraną wojne......................",hateful
Z kopytnych przy usuwaniu od koryta !,hateful
BOICIE SIE PISU MACIE CZEGO BO TO SA PRAWDZIWI POLACY A NIE FARBOWANE LISY TYPU  TUSK;  PETRU I INNI TEMU PODOBNI  KTORZY SPRZEDALIBY POLSKE ZA PARE SREBRNIKOW ALBO POSADE W SPRZEDAJNEJ UNI KTORA JAK DOBRA  DZIWKA WYSTAWIA DUPE NA PRAWO I LEWO JAK WIATR ZAWIEJE,hateful
czyli biora pieniadze na taka cenzure informacji jaka jest niemieckich mediach ? Wcale bym sie nie zdziwil w koncu Rysiek i jego szczekaszka kochaja bardziej Niemcy niz Polske,hateful
"gdzie ten sondaz robiono.
w toruniu u rydzyka oblesnego",hateful
Nie bądź śmieszny katedra symbol chrześcijaństwa.,hateful
"Każda Europejka może we własnym kraju chodzić bodajże nawet w samym bikini a żadnemu smoluchowi nie wolno jej tknąć. Od tego jest policja żeby tego pilnowała. Jak komuś nasza europejska kultura nie pasuje to won do siebie na pustynię wielbłądy poganiać. Gość, czy nie gość, uchodźca, czy imigrant ma szanować i dostosować się do naszych praw i zwyczajów albo wypad.",hateful
Zakułbym jemu tą je*aną morde !,hateful
Co te dwa puste zakute łby to jest Gliński i Lisicki robią w tym programie jak na nich patrzę to mnie na sraczkę zbiera.,hateful
"o mój Boże jak się wkurzył ,,bolek lolek,, przecież cały czas ludzie wytykają twoją wałęsowicz przeszłość agenturalną , a tu dopiero dziewczynki go wkurzyły jak z kościoła wychodził , ale numer. Z kim chcesz rozmawiać zdrajco narodu Polskiego, jak już musztarda po obiedzie , wszystkie dokumenty  z których wynikało to ,że byłeś kapusiem kolegów sam osobiście poniszczyłeś i teraz chcesz spotkania i rozmawiania , że nie byłeś kapusiem , jak śmiesz ,mam nadzieję , że są jeszcze dokumenty z których dowiemy się o wiele więcej ,których nie zdążyłeś bo/ch/aterze zniszczyć, a staraj się o spotkanie z ludźmi ,którzy mają dokumentu na twój temat i uważaj abyś sam sobie sprawił niemiłą niespodziankę i piękna banka mydlana   w końcu pryśnie .",hateful
Żegnamy z radością......POwska picza,hateful
"Co ty żresz ,że jesteś taki durny",hateful
A czego spodziewać się po merkelowym targowiczaninie!!!!!!!!!!!!!!!!!!!!!!!!,hateful
Rudy zdrajca,hateful
Wy pislamskie trolle,hateful
"AAAnnna   moze  ty  z  glowa  cos  nie tak  masz,  ty  durna  i  zawistna  babo. Spójrz  na  siebie  i ocen  siebie  ,czy  aby  z tobą  jest  ok,  bo  chyba  nie  do  konca . Nie pasuje  ci  Kaczyński  to nie patrz  na niego,  a najlepiej  nie  komentuj,  zajmij  sie  soba  bo  chyba  masz  co do  zrobienia!!?",hateful
"Petru nie ma problemu . Problem możesz mieć ty i to całkiem przyziemny .
Dotyczy to wszystkich nieudaczników.",hateful
"Przeczytał komentarze w internecie, w których PiSdnięci naiwniacy wychwalają prezesa i jego dotychczasowe poczynania niby zbawienne dla Polski. Uśmiał się, że aż tyle baranów tak mu święcie wierzy.",hateful
"Ryży, mściwy się odezwał. To za twoich rządów wygaszany był przemysł, stocznie. Najważniejsze było to, aby Kulczyk jak najwiecej zarobił, a przy okazji PEOWSKA JELITA.",hateful
"I co lewackie prostaki,  lokomotywa jedzie dalej!!!",hateful
"Otworzył paszczę ,zobaczył stan swojego uzębienia ,który się odbił na ekranie tabletu ,myśląc ,że ogląda reklamę pasty do zębów ,no cóż głupich nie sieją ,sami się rodzą ,a najczęściej w parach . Tacy Polscy głupi i głupszy ,głupszy już nie żyje ,a głupi został aby się mścić na narodzie za swoje kompleksy i urojenia .",hateful
napisz jeszcze  jam jestem POmylony głupi  i do psa POdobny,hateful
"Z pewnością śmiał się z downów, którzy głosowali na Pis.",hateful
CZEKAM  NIECIERPLIWIE  KIEDY  ZWOLNIĄ  KURSKIEGO.,hateful
Chyba jak co miesiąc masz słaby tydzień.,hateful
POLACY COŚCIE ZACZADZIELI - TRZA DO APTEKI PO PISODMULAN,hateful
Czekajcie wy PISowskie hieny. Jeszcze będziecie skomleć żeby POpaprańcywrĂľcili. Zatesknicie za nimi. Niejestem ichzwolennikiem ale wole toniż tych PISpajacĂľw.,hateful
Super dziennikarka!!! Szkoda nawet pisać o wariatach z Pisu głupoty i chamstwa tych polityków,hateful
a co na to rysiek pierdu ???,hateful
"Nareszcie Pan Prezes pokazał twarz człowieka niespełna władz umysłowych. Mały człowieczek, a jaki zadowolony z siebie. Porażające.",hateful
Pozbawić tego zdrajce obywatelstwa!!!!!!!!!,hateful
"A MOŻE CIESZY SIĘ PRZED WCZEŚNIE,ŻE ZOSTANIE WRÓLOWĄ WOLSKI I ZACZNIE ZBAWIAĆ CAŁY KATO-PISLAM",hateful
hunta pisowska na stanowiska wprowadza wlasne pro pisowskie fekalia rynsztokowe,hateful
Tusk ty dziadu na wygnaniu byś się wstydził Polaków co robisz .Poczekamy na ciebie jak wrócisz to Cię osądzimy >>>>>>>,hateful
a ty kto jestes -chyba eskimos bo polak na pewno nie !!,hateful
czy ona jest normalna????? niech da jeden przyklad ze ktos ja skrzywdzil jeden przyklad ze kazali jej cos powiedziec co nie jest prawda !!!!,hateful
mas racje temu spaślakowi źle ze ślepiów patrzy .ma te oczka kaprawe,hateful
"te barany ciemne co tak krytykuja obecny rzad...
uwazacie osly tepe za za PO rzadow byla demokracja???????
cos baranie jeden drugi za darmo za marna pensyjke robiles i g...o z tego masz
tamci u wladzy majatki pozbijali a ty co? co miales parobku do powiedzenia??
NIC sieroto jedna.anarchia i bezprawie ...okradanie narodu przekrety i afery i ty to ciemna pala z druga demokracja nazywales????",hateful
"Paradoks polega na tym, że ciemnogrodowi wolność nie jest potrzebna, stąd wzrost poparcia dla pisuarów mimo antydemokratycznych działań.Młodzież natomiast siedzi tylko w internecie, jest tępa i bezideowa więc zauważy coś dopiero jak ją dotknie coś bezpośrednio.",hateful
Parchowi ogolić łeb na łyso i odesłać do '' proroka '' z ul. Czerskiej .,hateful
"Herr Tusk powinien zostać uznany za ""persona non grata"" w Polsce za działalność szkodzącą interesom Polski. Zdrajca! Kolesiom odebrano żłób i trzeba postawić całą UE do ich obrony? Żałosna PO!",hateful
Następny ciul chce rozliczać rząd po dwóch miesiącach od zaprzysiężenia.POgodzcie się z tym że będą rządzić przynajmniej 4 lata.,hateful
do dooopy z tym wszystkim,hateful
Ten zdrajca i karierowicz niech sie od polski odczepi! Niech pilnuje swojego stołka i nie krzyczy za dużo bo jak wyjdą wszystkie jego afery na światło dzienne to z tego stola spadnie.,hateful
Idz i nie waracaj,hateful
Oglądał na pewno manifestację KOD z z tym żulem z kolczykiem w uchu Mateuszem Kijowskim i brednie które za kasę Petra wygłaszał dla głupców.,hateful
"Brzydzę się ludżmi typu Budka Petru którzy dla własnych interesów szkalują
Polskę.Budka uśliniony pluje jadem, a tej wyszczekanej od Swetru nie idzie
przgadać, w kawie na ławę pokazują swój kunszt.",hateful
"Prezydencie Walesa, oni i tak stchorza!!! przeciez to smieci sa, wykorzystuja bezkarnosc i tyle!!!",hateful
"Wp ma już pisowski zarząd. Teraz tylko będa wyssane z palca a właściwie z żoliborza bajki o PO, Petru czy PSL A PIS i Kukiz będą wychwalani. MASAKRA. Sprzedajne wp.",hateful
P. Tusk boi się SPRAWIEDLIWOŚCI - dla niego POLSKA TO NIENORMALNOŚC - dlatego tak ją niszczy.Nie dopadnie Cie sprawiedliwość ziemska to dopadnie Cię sprawiedliwość boska - za zdradę !!!,hateful
to dr z UJ  jak Zyza i jemu podobni.  wg nazwisk..synowie Ubekow atakuja Walese,hateful
a ty za takie oszczerstwa powinienes odpowiadac szczekaczu,hateful
W końcu rudy kapuś za darmo nie dostał stołka,hateful
"Po to mądrzy i piękni Ludzie, Pis to brzydale ciemne ojtadańce !!!",hateful
Tusk to zdrajca narodu polskiego na usługach Niemców powinien dostać w łeb za działanie na szkodę Polski i podrzeganie przeciwko naszemu Rządowi POCZEKAMY AŻ WRÓCISZ ZDRAJCO ZAPŁACISZ ZA TO,hateful
jadosaw ma ułaskawienie podpisane inblanco i możesz mu naskoczyć,hateful
Precz z Targowicą. Dosyć tych zdrajców!,hateful
PIS TO PATRIOCI I TYLE W TYM TEMACIE ZDRAJCY Z PO!!!!!!!!!!!!!!,hateful
"Po co wam w tym pisie tyle kibli, macie tylko sławojki i wychodki. Chyba ze ustawiacie te kible w swoich salonach i modlicie sie do nich za zdrowie tych co tak kochacie. Słome do tych kibli zamiast papieru też kupujecie?",hateful
"To są metody prawicowej hołoty. Zastraszanie, groźby, fala hejtu i grzebanie w przeszłości rodziców.",hateful
No i co ?? - sprawdza się powiedzenie że rudy jest wredny....sprawdza.,hateful
"MARIA    NO  WRESZCIE NIE BĘDĄ MI GRAĆ NA NERWACH CI WYWALENI Z TV ,KŁAMCZUCHA , TEN KRZYWOUSTY Z IRONICZNYM UŚMIECHEM . WRESZCIE .PROŚBA DO PANI PREMIER    NIE DOPUŚCIĆ DO UTWORZENIA SIĘ NOWEJ  BANDY BO ZAKUSY BĘDĄ , WTEDY BĘDZIE KONIEC Z POLSKĄ.",hateful
Chrystus i M Boza  wie ze Walesa to szlachetny i  bohateriPOLSKI ISWIATA!!  i   super  katolik..a ci co go oczezrnija maja  nie jedno na sumieniu....rodzinka     ubecka i  gnojkow,hateful
PO na PiS i odwrotnie a naród otumaniony zenada a jedni nie arci drugich,hateful
Poczekamy zobaczymy co pislamisci ci dadza,hateful
"""wielu członków polskiego rządu uważa go za największego wroga państwa"" ? Raczej cały naród, z wyjątkiem innych zdrajców.",hateful
"tusk ty łajzo do Polski już nie wracaj, poproś merkelkę o azyl!",hateful
"Naiwniaku, PiS zrobi wszystko żeby prawda o aferze podsłuchowej nie wyszła na jaw. A dana i inne głąby jeszcze się nie zorientowały. Albo dobrze to wiedzą, tylko za pieniądze piszą swoje.",hateful
A g... mnie to obchodzi . To nie konkurs ortograficzny.,hateful
300 głupku. Przepiłeś!,hateful
ten co jest bez winy niech pierwszy żuci kamień.Pis wam całkiem umysły wyprał,hateful
A czego można spodziewać się po folksdojczu i zdrajcy ?,hateful
Jak zwykle pisowskie brednie co ta banda jeszcze wymyśli.,hateful
"Jak to mówią "" tonący brzytwy się chwyta""
To tylko pokazuje prawdziwe oblicze 25 lecia metamorfozy komuny w liberalizm zwany PO
Na szczęście większą część społeczeństwa oddało głos na PiS i polska jest w dobrych rękach. Trzeba się tylko pozbyć i wsadzić do kicia tych wszystkich krzykaczy co im koryta pozbierali jak Lis, Pietru czy Schetyna, oczywiście Tusk i byłą premier w pierwszej kolejności",hateful
księża napuszczają dzieci kościół zrobili polityczny ale sami chowają się za ołtarz ze to niby do polityki się nie wtrącają fałszu nauczyli się od Judasza,hateful
Rudy zdrajca,hateful
"No proszę !!! czy ktoś ma jeszcze wątpliwości z kont biorą się takie ataki na Polskę ?? przez judaszy i sprzedawczyków  , mówiących  PO polsku !!!",hateful
przecież to skandal  nad skandale  wiadomo że to prawdziwi polacy pisowskie/,hateful
"A co na to Pan Schultz i inne unijne owczarki szczekające na Polskę PO donosach liberalnych demokratów z PO ??? Czy Pan Petru nadal będzie bronił ( co niechętnie piszę , bo Kaczora i jego partii nie lubię !) ""UKŁADU"" ???",hateful
"gg    szkoda  ,ze  ty  masz  inteligencje  na  niskim  pozmiomie.  Ale   coż  zazdrośc  to  wasz  najlepszy  przyjaciel   ha  ha.  Do czego  wy  jestescie  zdolni.  Żenada",hateful
"Tyle czasu Niemcy trzymali go w budzie, a teraz jak trzeba szkodzić Polsce, to wylazł...",hateful
Bolek spokojnie bo ci żyłka pierdolnie!,hateful
"Łatwo jest kogoś obsobaczyć, opluć i nie ponosić z tego tytułu żadnych konsekwencji! Gdzie byli ci wszyscy oskarżyciele Lecha gdy trzeba było nadstawić głowy swojej i swoich bliskich? Przecież ktoś wybierał Wałęsę na szefa SOLIDARNOŚCI i głosował na Niego gdy wybierano Prezydenta Polaki!!! Wstydźcie się wszyscy tchórze i intryganci dzisiaj, po latach deptający ostatnie autorytety Najjaśniejszej Rzeczypospolitej! Naród bez autorytetów jest Narodem bez historii a Naród bez historii nie ma racji bytu! Czy tego chcecie nędzni oczajdusze? Wysyłacie dzieci aby szkalowały człowieka bezprzykładnie oddanego Polsce? Wstyd i hańba!!! Do czego jest zdolna chamska nienawiść i chęć nieuzasadnionego odwetu małych ludzi!!!",hateful
